fluid_compounds,property_type,property_value,uncertainty,temperature,mole_fractions,measurement_id,source_doi,Mole fraction,Temperature,Solvent: Amount ratio of component to other component of binary solvent,doc_label,mole_fractions_rounded,mole_fraction_Choline Chloride,mole_fraction_Glycerol,mole_fraction_Water,composition_temp_id,viscosity_value,viscosity_uncertainty,mole_fraction_water,color,marker,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.04094,0.0008188,338.15,"[0.333333333333, 0.666666666667]",8523c1a6-e95b-4c01-a4b5-75993de2d433,10.1016/j.jct.2018.07.031,0.666666666667,338.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 338.15, '8523c1a6-e95b-4c01-a4b5-75993de2d433')",0.04094,0.0008188,0.0,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.337764,,297.831,"[0.333333333333, 0.666666666667]",16eb92db-9728-497e-88d7-9e1a679f64f1,10.1016/j.molliq.2015.11.032,0.666666666667,297.831,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 297.831, '16eb92db-9728-497e-88d7-9e1a679f64f1')",0.337764,,0.0,0.5428571428571428,D,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.253648,,302.771,"[0.333333333333, 0.666666666667]",3565b2ad-08eb-450e-94f5-1f1dbbef3aa8,10.1016/j.molliq.2015.11.032,0.666666666667,302.771,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 302.771, '3565b2ad-08eb-450e-94f5-1f1dbbef3aa8')",0.253648,,0.0,0.5428571428571428,D,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.189501,,307.855,"[0.333333333333, 0.666666666667]",ff9c5c67-f90d-4d96-b534-4a2fcd2aea72,10.1016/j.molliq.2015.11.032,0.666666666667,307.855,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 307.855, 'ff9c5c67-f90d-4d96-b534-4a2fcd2aea72')",0.189501,,0.0,0.5428571428571428,D,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.15527000000000002,,312.866,"[0.333333333333, 0.666666666667]",317b6bf8-c531-4a04-b589-59f9fb082d2f,10.1016/j.molliq.2015.11.032,0.666666666667,312.866,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 312.866, '317b6bf8-c531-4a04-b589-59f9fb082d2f')",0.15527000000000002,,0.0,0.5428571428571428,D,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.121029,,317.804,"[0.333333333333, 0.666666666667]",9d30929b-d6cd-41c5-b06b-c7bcbb0dc431,10.1016/j.molliq.2015.11.032,0.666666666667,317.804,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 317.804, '9d30929b-d6cd-41c5-b06b-c7bcbb0dc431')",0.121029,,0.0,0.5428571428571428,D,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.3785,0.00757,295.65,"[0.333333333333, 0.666666666667]",bfc79072-91cc-4086-97d6-4ad5ab92a53a,10.1016/j.jct.2018.07.031,0.666666666667,295.65,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 295.65, 'bfc79072-91cc-4086-97d6-4ad5ab92a53a')",0.3785,0.00757,0.0,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.3197,0.006394,298.15,"[0.333333333333, 0.666666666667]",c63c4343-e9ed-4017-b7c5-4bc851fbec12,10.1016/j.jct.2018.07.031,0.666666666667,298.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 298.15, 'c63c4343-e9ed-4017-b7c5-4bc851fbec12')",0.3197,0.006394,0.0,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.2714,0.005428,300.65,"[0.333333333333, 0.666666666667]",5aad4412-75d1-4e6e-b586-e8c6ed92592b,10.1016/j.jct.2018.07.031,0.666666666667,300.65,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 300.65, '5aad4412-75d1-4e6e-b586-e8c6ed92592b')",0.2714,0.005428,0.0,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.2321,0.004642,303.15,"[0.333333333333, 0.666666666667]",a75950ca-8f75-4a1c-9e63-d32805ea678f,10.1016/j.jct.2018.07.031,0.666666666667,303.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 303.15, 'a75950ca-8f75-4a1c-9e63-d32805ea678f')",0.2321,0.004642,0.0,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.199,0.00398,305.65,"[0.333333333333, 0.666666666667]",ae7685c1-bd81-4da9-9f08-5039af9a129d,10.1016/j.jct.2018.07.031,0.666666666667,305.65,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 305.65, 'ae7685c1-bd81-4da9-9f08-5039af9a129d')",0.199,0.00398,0.0,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.1716,0.003432,308.15,"[0.333333333333, 0.666666666667]",61412adb-0b3f-44ff-8086-73d9054bf16b,10.1016/j.jct.2018.07.031,0.666666666667,308.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 308.15, '61412adb-0b3f-44ff-8086-73d9054bf16b')",0.1716,0.003432,0.0,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.149,0.00298,310.65,"[0.333333333333, 0.666666666667]",5a6e01d5-6f99-4dbd-a333-629f31bb4d9b,10.1016/j.jct.2018.07.031,0.666666666667,310.65,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 310.65, '5a6e01d5-6f99-4dbd-a333-629f31bb4d9b')",0.149,0.00298,0.0,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.13,0.0026,313.15,"[0.333333333333, 0.666666666667]",c8d2dfcb-9fd2-46ea-bb27-4f30942dadc1,10.1016/j.jct.2018.07.031,0.666666666667,313.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 313.15, 'c8d2dfcb-9fd2-46ea-bb27-4f30942dadc1')",0.13,0.0026,0.0,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.1138,0.002276,315.65,"[0.333333333333, 0.666666666667]",b5bf7569-7995-4ae1-add4-02777f15bdba,10.1016/j.jct.2018.07.031,0.666666666667,315.65,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 315.65, 'b5bf7569-7995-4ae1-add4-02777f15bdba')",0.1138,0.002276,0.0,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.1,0.002,318.15,"[0.333333333333, 0.666666666667]",c302b5d1-1414-4d58-a5d4-f9e0011a73aa,10.1016/j.jct.2018.07.031,0.666666666667,318.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 318.15, 'c302b5d1-1414-4d58-a5d4-f9e0011a73aa')",0.1,0.002,0.0,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.08843000000000001,0.0017686,320.65,"[0.333333333333, 0.666666666667]",4b3d5855-c1b7-4967-a1a9-e502cec88494,10.1016/j.jct.2018.07.031,0.666666666667,320.65,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 320.65, '4b3d5855-c1b7-4967-a1a9-e502cec88494')",0.08843000000000001,0.0017686,0.0,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.07839,0.0015678,323.15,"[0.333333333333, 0.666666666667]",64dfd936-4836-41d7-ac68-3b861152cf89,10.1016/j.jct.2018.07.031,0.666666666667,323.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 323.15, '64dfd936-4836-41d7-ac68-3b861152cf89')",0.07839,0.0015678,0.0,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.06946,0.0013892,325.65,"[0.333333333333, 0.666666666667]",b7f33702-c092-4f83-84f3-a342d8d06b63,10.1016/j.jct.2018.07.031,0.666666666667,325.65,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 325.65, 'b7f33702-c092-4f83-84f3-a342d8d06b63')",0.06946,0.0013892,0.0,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.062060000000000004,0.0012412,328.15,"[0.333333333333, 0.666666666667]",ee2a182d-5c00-4751-a151-1149e9b056d5,10.1016/j.jct.2018.07.031,0.666666666667,328.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 328.15, 'ee2a182d-5c00-4751-a151-1149e9b056d5')",0.062060000000000004,0.0012412,0.0,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.052,0.0010400000000000001,328.0,"[0.333333333333, 0.666666666667]",d1b0a105-60f6-4086-bd0d-223a8cd39166,10.1039/c1cp22554e,0.666666666667,328.0,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 328.0, 'd1b0a105-60f6-4086-bd0d-223a8cd39166')",0.052,0.0010400000000000001,0.0,0.28571428571428575,*,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.064,0.00128,323.0,"[0.333333333333, 0.666666666667]",bdeeb7f8-a7d7-415e-b8f4-b7cd02fe82f0,10.1039/c1cp22554e,0.666666666667,323.0,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 323.0, 'bdeeb7f8-a7d7-415e-b8f4-b7cd02fe82f0')",0.064,0.00128,0.0,0.28571428571428575,*,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.082,0.00164,318.0,"[0.333333333333, 0.666666666667]",f1b764a4-19e4-492a-9450-a30892add14e,10.1039/c1cp22554e,0.666666666667,318.0,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 318.0, 'f1b764a4-19e4-492a-9450-a30892add14e')",0.082,0.00164,0.0,0.28571428571428575,*,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.104,0.0020800000000000003,313.0,"[0.333333333333, 0.666666666667]",41431123-b789-4994-9d4e-290ea4798fe7,10.1039/c1cp22554e,0.666666666667,313.0,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 313.0, '41431123-b789-4994-9d4e-290ea4798fe7')",0.104,0.0020800000000000003,0.0,0.28571428571428575,*,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.14,0.0028,308.0,"[0.333333333333, 0.666666666667]",b5fdbca5-963a-49ce-ae5f-d6876ae56b22,10.1039/c1cp22554e,0.666666666667,308.0,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 308.0, 'b5fdbca5-963a-49ce-ae5f-d6876ae56b22')",0.14,0.0028,0.0,0.28571428571428575,*,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.188,0.00376,303.0,"[0.333333333333, 0.666666666667]",906e35ae-0e5e-40e0-89b0-ac56779c44cc,10.1039/c1cp22554e,0.666666666667,303.0,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 303.0, '906e35ae-0e5e-40e0-89b0-ac56779c44cc')",0.188,0.00376,0.0,0.28571428571428575,*,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.259,0.00518,298.0,"[0.333333333333, 0.666666666667]",3a6882f8-2c7e-4580-9029-9c2ed8c6eb35,10.1039/c1cp22554e,0.666666666667,298.0,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 298.0, '3a6882f8-2c7e-4580-9029-9c2ed8c6eb35')",0.259,0.00518,0.0,0.28571428571428575,*,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.052,0.00156,328.15,"[0.333333333333, 0.666666666667]",b894a05a-68dd-4682-b4f0-1cce3cbd25fb,10.1039/c0gc00395f,0.666666666667,328.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 328.15, 'b894a05a-68dd-4682-b4f0-1cce3cbd25fb')",0.052,0.00156,0.0,0.37142857142857144,p,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.064,0.0019199999999999998,323.15,"[0.333333333333, 0.666666666667]",30f62111-501d-422f-a8ed-ddcd73468022,10.1039/c0gc00395f,0.666666666667,323.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 323.15, '30f62111-501d-422f-a8ed-ddcd73468022')",0.064,0.0019199999999999998,0.0,0.37142857142857144,p,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.082,0.00246,318.15,"[0.333333333333, 0.666666666667]",7bc1802c-1d07-40f7-aa89-62fdc2f36f52,10.1039/c0gc00395f,0.666666666667,318.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 318.15, '7bc1802c-1d07-40f7-aa89-62fdc2f36f52')",0.082,0.00246,0.0,0.37142857142857144,p,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.104,0.00312,313.15,"[0.333333333333, 0.666666666667]",42f5bb82-a008-48a1-a802-36f9968b3e17,10.1039/c0gc00395f,0.666666666667,313.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 313.15, '42f5bb82-a008-48a1-a802-36f9968b3e17')",0.104,0.00312,0.0,0.37142857142857144,p,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.14,0.004200000000000001,308.15,"[0.333333333333, 0.666666666667]",ac59bce4-1dbd-4657-8f16-0e2e53393fec,10.1039/c0gc00395f,0.666666666667,308.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 308.15, 'ac59bce4-1dbd-4657-8f16-0e2e53393fec')",0.14,0.004200000000000001,0.0,0.37142857142857144,p,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.188,0.00564,303.15,"[0.333333333333, 0.666666666667]",79656f4f-c683-43d0-9733-06a403e26c8c,10.1039/c0gc00395f,0.666666666667,303.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 303.15, '79656f4f-c683-43d0-9733-06a403e26c8c')",0.188,0.00564,0.0,0.37142857142857144,p,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.259,0.00777,298.15,"[0.333333333333, 0.666666666667]",3c350f12-7630-441d-aeab-25cd0e26181c,10.1039/c0gc00395f,0.666666666667,298.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 298.15, '3c350f12-7630-441d-aeab-25cd0e26181c')",0.259,0.00777,0.0,0.37142857142857144,p,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.376,0.01128,293.15,"[0.333333333333, 0.666666666667]",b1f37fdd-31b9-4c27-baf6-2a1ea9a6d8bc,10.1039/c0gc00395f,0.666666666667,293.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 293.15, 'b1f37fdd-31b9-4c27-baf6-2a1ea9a6d8bc')",0.376,0.01128,0.0,0.37142857142857144,p,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.376,,293.15,"[0.333333333333, 0.666666666667]",8a26e253-0080-46c0-b2ff-60bd4cbd80ba,10.1021/jp0671998,0.666666666667,293.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 293.15, '8a26e253-0080-46c0-b2ff-60bd4cbd80ba')",0.376,,0.0,0.4571428571428572,v,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.031056,,353.021,"[0.333333333333, 0.666666666667]",5b848638-a48f-49fa-a457-1518e6c8b0ec,10.1016/j.molliq.2015.11.032,0.666666666667,353.021,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 353.021, '5b848638-a48f-49fa-a457-1518e6c8b0ec')",0.031056,,0.0,0.5428571428571428,D,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.040350000000000004,,348.011,"[0.333333333333, 0.666666666667]",61875294-e0b1-49ff-8ac2-6061049e2e3f,10.1016/j.molliq.2015.11.032,0.666666666667,348.011,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 348.011, '61875294-e0b1-49ff-8ac2-6061049e2e3f')",0.040350000000000004,,0.0,0.5428571428571428,D,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.044656,,343.001,"[0.333333333333, 0.666666666667]",8c690a94-6e50-4472-aa40-0c2084cf3f73,10.1016/j.molliq.2015.11.032,0.666666666667,343.001,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 343.001, '8c690a94-6e50-4472-aa40-0c2084cf3f73')",0.044656,,0.0,0.5428571428571428,D,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.048951999999999996,,337.919,"[0.333333333333, 0.666666666667]",841ee065-b5e6-48c9-994e-1b1139be6f22,10.1016/j.molliq.2015.11.032,0.666666666667,337.919,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 337.919, '841ee065-b5e6-48c9-994e-1b1139be6f22')",0.048951999999999996,,0.0,0.5428571428571428,D,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.058245,,332.908,"[0.333333333333, 0.666666666667]",e33df66c-cfd4-4ce2-ae55-c2b3e0e7b71f,10.1016/j.molliq.2015.11.032,0.666666666667,332.908,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 332.908, 'e33df66c-cfd4-4ce2-ae55-c2b3e0e7b71f')",0.058245,,0.0,0.5428571428571428,D,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.072517,,327.826,"[0.333333333333, 0.666666666667]",f8ccaecf-e5a3-4de0-a115-338ec778105d,10.1016/j.molliq.2015.11.032,0.666666666667,327.826,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 327.826, 'f8ccaecf-e5a3-4de0-a115-338ec778105d')",0.072517,,0.0,0.5428571428571428,D,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.091795,,322.888,"[0.333333333333, 0.666666666667]",60be7143-69d7-4cee-a997-85764e3a370f,10.1016/j.molliq.2015.11.032,0.666666666667,322.888,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 322.888, '60be7143-69d7-4cee-a997-85764e3a370f')",0.091795,,0.0,0.5428571428571428,D,measured
"['Choline Chloride', 'Glycerol']",viscosity,1.0039428000000001,0.005019714,283.15,"[0.333333333333, 0.666666666667]",fed9b6bb-5ec5-4f09-a415-562929b82ac0,10.1016/j.fluid.2014.01.028,0.666666666667,283.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 283.15, 'fed9b6bb-5ec5-4f09-a415-562929b82ac0')",1.0039428000000001,0.005019714,0.0,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.0195866,9.793300000000001e-05,363.15,"[0.333333333333, 0.666666666667]",c5c47075-07d1-4aca-ab4f-41599791c2c3,10.1016/j.fluid.2014.01.028,0.666666666667,363.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 363.15, 'c5c47075-07d1-4aca-ab4f-41599791c2c3')",0.0195866,9.793300000000001e-05,0.0,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.47296710000000003,0.0023648354999999998,293.15,"[0.333333333333, 0.666666666667]",cfd54e46-6232-495e-9c03-5f18240a3f8b,10.1016/j.fluid.2014.01.028,0.666666666667,293.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 293.15, 'cfd54e46-6232-495e-9c03-5f18240a3f8b')",0.47296710000000003,0.0023648354999999998,0.0,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.2467928,0.0012339640000000002,303.15,"[0.333333333333, 0.666666666667]",e2f2879b-9a1a-490c-b43e-395414c333cd,10.1016/j.fluid.2014.01.028,0.666666666667,303.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 303.15, 'e2f2879b-9a1a-490c-b43e-395414c333cd')",0.2467928,0.0012339640000000002,0.0,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.1333749,0.0006668745000000001,313.15,"[0.333333333333, 0.666666666667]",f26d80b1-3607-4d05-91cf-813aac8191a2,10.1016/j.fluid.2014.01.028,0.666666666667,313.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 313.15, 'f26d80b1-3607-4d05-91cf-813aac8191a2')",0.1333749,0.0006668745000000001,0.0,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.0815895,0.00040794750000000004,323.15,"[0.333333333333, 0.666666666667]",9d62df55-4123-4000-b89d-1d0c81e24249,10.1016/j.fluid.2014.01.028,0.666666666667,323.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 323.15, '9d62df55-4123-4000-b89d-1d0c81e24249')",0.0815895,0.00040794750000000004,0.0,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.053811700000000004,0.0002690585,333.15,"[0.333333333333, 0.666666666667]",17bb202d-12e4-45a1-9693-5ddad527a1fe,10.1016/j.fluid.2014.01.028,0.666666666667,333.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 333.15, '17bb202d-12e4-45a1-9693-5ddad527a1fe')",0.053811700000000004,0.0002690585,0.0,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.03674090000000001,0.00018370449999999998,343.15,"[0.333333333333, 0.666666666667]",79c3a30b-310a-4369-bffd-ce37743c76fa,10.1016/j.fluid.2014.01.028,0.666666666667,343.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 343.15, '79c3a30b-310a-4369-bffd-ce37743c76fa')",0.03674090000000001,0.00018370449999999998,0.0,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.0263331,0.0001316655,353.15,"[0.333333333333, 0.666666666667]",33bf4fb3-0b6f-4fb6-8c35-3f419e78d30c,10.1016/j.fluid.2014.01.028,0.666666666667,353.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 353.15, '33bf4fb3-0b6f-4fb6-8c35-3f419e78d30c')",0.0263331,0.0001316655,0.0,0.7142857142857144,s,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.4526,0.009052,293.15,"[0.333333333333, 0.666666666667]",0ce63af0-783c-4a7a-8323-72e325a68f79,10.1016/j.jct.2018.07.031,0.666666666667,293.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 293.15, '0ce63af0-783c-4a7a-8323-72e325a68f79')",0.4526,0.009052,0.0,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.5437000000000001,0.010874,290.65,"[0.333333333333, 0.666666666667]",e93358fa-2ae6-4220-95f9-10a09f2f7fc0,10.1016/j.jct.2018.07.031,0.666666666667,290.65,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 290.65, 'e93358fa-2ae6-4220-95f9-10a09f2f7fc0')",0.5437000000000001,0.010874,0.0,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.6584,0.013168,288.15,"[0.333333333333, 0.666666666667]",703c38f8-163e-4bad-b549-974fd0fb87b4,10.1016/j.jct.2018.07.031,0.666666666667,288.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 288.15, '703c38f8-163e-4bad-b549-974fd0fb87b4')",0.6584,0.013168,0.0,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.8015,0.016030000000000003,285.65,"[0.333333333333, 0.666666666667]",1c6d5304-20a7-409d-bb25-e15675517c80,10.1016/j.jct.2018.07.031,0.666666666667,285.65,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 285.65, '1c6d5304-20a7-409d-bb25-e15675517c80')",0.8015,0.016030000000000003,0.0,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol']",viscosity,0.9823999999999999,0.019648,283.15,"[0.333333333333, 0.666666666667]",b78bb587-a474-433e-899f-d7383b12e9da,10.1016/j.jct.2018.07.031,0.666666666667,283.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 283.15, 'b78bb587-a474-433e-899f-d7383b12e9da')",0.9823999999999999,0.019648,0.0,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol']",viscosity,1.211,0.02422,280.65,"[0.333333333333, 0.666666666667]",ebcd6ba0-62b3-4160-9052-0e549be39c5d,10.1016/j.jct.2018.07.031,0.666666666667,280.65,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 280.65, 'ebcd6ba0-62b3-4160-9052-0e549be39c5d')",1.211,0.02422,0.0,0.6285714285714286,^,measured
"['Choline Chloride', 'Glycerol']",viscosity,1.511,0.03022,278.15,"[0.333333333333, 0.666666666667]",9966b387-45ad-4d5d-b410-8ce8118d4a10,10.1016/j.jct.2018.07.031,0.666666666667,278.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,,"(('Choline Chloride', 'Glycerol'), 278.15, '9966b387-45ad-4d5d-b410-8ce8118d4a10')",1.511,0.03022,0.0,0.6285714285714286,^,measured
